"position","Points:0","Points:1","Points:2"
0,5.5197,22.559,-5.8327
0,5.7153,22.717,-5.7064
0,5.54,22.476,-5.7408
0,5.7832,22.612,-5.6996
0,5.6697,22.717,-5.8552
0,5.6894,22.568,-5.8342
0,5.6657,22.579,-5.7917
0,5.6395,22.591,-5.7449
0,5.6158,22.602,-5.7023
0,5.592,22.613,-5.6598
0,5.5683,22.625,-5.6172
0,5.5445,22.636,-5.5747
0,5.5208,22.647,-5.5321
0,5.497,22.658,-5.4896
0,5.4733,22.669,-5.447
0,5.7115,22.546,-5.869
0,5.7134,22.51,-5.8585
0,5.7113,22.466,-5.8367
0,5.7045,22.426,-5.8072
0,5.7206,22.461,-5.8532
0,5.7322,22.413,-5.8569
0,5.8409,22.713,-5.7366
0,5.8504,22.708,-5.7536
0,5.8468,22.731,-5.7512
0,5.8455,22.69,-5.7411
0,5.8275,22.708,-5.7561
0,5.8648,22.712,-5.7362
0,5.8133,22.755,-5.6927
0,5.8126,22.741,-5.6247
0,5.7431,22.727,-5.6011
0,5.7818,22.772,-5.5913
0,5.7598,22.736,-5.6528
0,5.8114,22.697,-5.6784
0,5.8789,22.695,-5.8047
0,5.8683,22.763,-5.7974
0,5.8643,22.639,-5.7671
0,5.8104,22.695,-5.8121
0,5.9223,22.706,-5.7525
0,5.8152,22.814,-5.707
0,5.8654,22.746,-5.5966
0,5.7045,22.683,-5.6109
0,5.8204,22.817,-5.5815
0,5.7071,22.731,-5.6809
0,5.8095,22.639,-5.6641
0,5.9074,22.681,-5.8558
0,5.8898,22.794,-5.8436
0,5.8831,22.588,-5.7931
0,5.7932,22.682,-5.868
0,5.9798,22.7,-5.7687
0,5.8171,22.872,-5.7212
0,5.9181,22.752,-5.5685
0,5.6659,22.638,-5.6206
0,5.8591,22.862,-5.5718
0,5.6543,22.726,-5.709
0,5.8076,22.581,-5.6499
0,5.8242,22.721,-5.7068
0,5.8005,22.732,-5.6643
0,5.7743,22.744,-5.6175
0,5.7506,22.755,-5.5749
0,5.7268,22.767,-5.5324
0,5.7031,22.778,-5.4898
0,5.6793,22.789,-5.4473
0,5.6556,22.8,-5.4047
0,5.6318,22.811,-5.3622
0,5.6081,22.823,-5.3196
0,5.846,22.723,-5.7481
0,5.8472,22.759,-5.757
0,5.8441,22.808,-5.7602
0,5.8363,22.857,-5.7545
0,5.8533,22.804,-5.7767
0,5.864,22.844,-5.8042
0,5.8481,22.598,-6.1103
0,5.8576,22.594,-6.1274
0,5.8677,22.611,-6.116
0,5.8393,22.581,-6.1238
0,5.8414,22.61,-6.1303
0,5.8656,22.582,-6.1095
0,5.8397,22.633,-6.0538
0,5.8107,22.604,-5.9977
0,5.7434,22.634,-5.9843
0,5.7961,22.637,-5.9556
0,5.7764,22.644,-6.0272
0,5.7996,22.59,-6.0648
0,5.8861,22.58,-6.1784
0,5.9162,22.632,-6.1443
0,5.831,22.541,-6.1677
0,5.8373,22.628,-6.1873
0,5.91,22.545,-6.1247
0,5.8799,22.677,-6.0427
0,5.8449,22.565,-5.9682
0,5.6908,22.631,-6.013
0,5.8487,22.639,-5.9269
0,5.7421,22.683,-6.0567
0,5.7594,22.547,-6.0759
0,5.9146,22.567,-6.2295
0,5.9648,22.653,-6.1726
0,5.8228,22.501,-6.2116
0,5.8332,22.647,-6.2443
0,5.9544,22.507,-6.1399
0,5.92,22.72,-6.0316
0,5.8792,22.526,-5.9387
0,5.6382,22.629,-6.0416
0,5.9013,22.642,-5.8982
0,5.7078,22.723,-6.0862
0,5.7192,22.504,-6.0869
0,5.8315,22.606,-6.0806
0,5.8078,22.617,-6.038
0,5.7816,22.63,-5.9912
0,5.7579,22.641,-5.9487
0,5.7341,22.652,-5.9061
0,5.7104,22.663,-5.8636
0,5.6866,22.675,-5.821
0,5.6629,22.686,-5.7785
0,5.6391,22.697,-5.7359
0,5.6154,22.708,-5.6934
0,5.8613,22.605,-6.1166
0,5.8864,22.632,-6.1096
0,5.9139,22.669,-6.0925
0,5.9355,22.706,-6.0675
0,5.9231,22.665,-6.1091
0,5.9632,22.693,-6.1172
0,5.6588,22.599,-5.8216
0,5.6683,22.595,-5.8387
0,5.6826,22.597,-5.8209
0,5.6456,22.597,-5.8415
0,5.6663,22.618,-5.8354
0,5.6619,22.576,-5.827
0,5.6565,22.613,-5.756
0,5.601,22.596,-5.7178
0,5.5641,22.657,-5.6957
0,5.5967,22.616,-5.6667
0,5.6073,22.654,-5.7297
0,5.6041,22.613,-5.7852
0,5.6968,22.582,-5.8897
0,5.7398,22.588,-5.8363
0,5.6287,22.587,-5.8983
0,5.691,22.65,-5.8799
0,5.6775,22.525,-5.8547
0,5.7089,22.613,-5.7268
0,5.5946,22.538,-5.706
0,5.5315,22.698,-5.7248
0,5.6293,22.575,-5.6377
0,5.6137,22.713,-5.7415
0,5.5516,22.613,-5.8144
0,5.7253,22.568,-5.9408
0,5.7971,22.578,-5.8518
0,5.6117,22.578,-5.955
0,5.7156,22.681,-5.9243
0,5.6932,22.475,-5.8825
0,5.7613,22.614,-5.6976
0,5.5883,22.479,-5.6942
0,5.4989,22.739,-5.7538
0,5.6618,22.533,-5.6087
0,5.62,22.771,-5.7534
0,5.4992,22.612,-5.8436
0,5.6421,22.607,-5.7919
0,5.6184,22.619,-5.7493
0,5.5923,22.631,-5.7025
0,5.5685,22.642,-5.6599
0,5.5448,22.653,-5.6174
0,5.521,22.664,-5.5748
0,5.4973,22.676,-5.5323
0,5.4735,22.687,-5.4897
0,5.4498,22.698,-5.4472
0,5.426,22.709,-5.4046
0,5.6744,22.597,-5.8241
0,5.7072,22.597,-5.8058
0,5.7445,22.6,-5.7742
0,5.7755,22.604,-5.7352
0,5.7538,22.595,-5.7907
0,5.8033,22.591,-5.7849
0,5.8961,22.424,-6.1405
0,5.9056,22.419,-6.1576
0,5.8958,22.401,-6.1479
0,5.907,22.442,-6.1523
0,5.9192,22.417,-6.1392
0,5.8836,22.425,-6.161
0,5.8596,22.408,-6.0864
0,5.8163,22.455,-6.0581
0,5.8411,22.477,-5.9914
0,5.7943,22.444,-6.0088
0,5.8666,22.444,-6.0272
0,5.8755,22.466,-6.0926
0,5.9341,22.406,-6.2086
0,5.9047,22.351,-6.1796
0,5.9385,22.473,-6.1928
0,5.9749,22.4,-6.1534
0,5.8682,22.423,-6.219
0,5.8437,22.351,-6.0801
0,5.7659,22.465,-6.089
0,5.888,22.51,-5.974
0,5.7474,22.411,-6.0263
0,5.917,22.434,-5.9964
0,5.8915,22.523,-6.0988
0,5.9626,22.392,-6.2597
0,5.9135,22.301,-6.2113
0,5.9699,22.504,-6.2333
0,6.0307,22.383,-6.1677
0,5.8527,22.421,-6.2769
0,5.8277,22.293,-6.0739
0,5.7156,22.476,-6.1199
0,5.9348,22.544,-5.9566
0,5.7005,22.378,-6.0437
0,5.9673,22.423,-5.9655
0,5.9074,22.581,-6.1051
0,5.8794,22.432,-6.1108
0,5.8557,22.443,-6.0682
0,5.8296,22.455,-6.0214
0,5.8058,22.466,-5.9789
0,5.7821,22.477,-5.9363
0,5.7583,22.489,-5.8938
0,5.7346,22.5,-5.8512
0,5.7108,22.511,-5.8087
0,5.6871,22.522,-5.7661
0,5.6633,22.533,-5.7236
0,5.8975,22.41,-6.1478
0,5.8875,22.374,-6.1439
0,5.8702,22.33,-6.1306
0,5.8487,22.29,-6.1092
0,5.8794,22.325,-6.1472
0,5.8764,22.277,-6.1589
0,5.8375,22.636,-5.735
0,5.847,22.632,-5.752
0,5.8324,22.615,-5.7455
0,5.8533,22.652,-5.7435
0,5.8583,22.624,-5.7334
0,5.8273,22.643,-5.7556
0,5.7942,22.623,-5.6853
0,5.761,22.675,-5.6528
0,5.785,22.682,-5.5825
0,5.7332,22.664,-5.6066
0,5.8047,22.649,-5.6214
0,5.8238,22.676,-5.6825
0,5.8755,22.618,-5.8031
0,5.8316,22.569,-5.7836
0,5.8943,22.679,-5.7777
0,5.9094,22.596,-5.7473
0,5.8166,22.652,-5.8139
0,5.7646,22.571,-5.6881
0,5.7172,22.701,-5.6842
0,5.8369,22.7,-5.5583
0,5.6814,22.646,-5.6308
0,5.8485,22.622,-5.59
0,5.8533,22.728,-5.6797
0,5.904,22.605,-5.8541
0,5.8309,22.522,-5.8216
0,5.9354,22.707,-5.8118
0,5.9605,22.568,-5.7612
0,5.8058,22.661,-5.8722
0,5.7351,22.519,-5.6909
0,5.6735,22.728,-5.7156
0,5.8887,22.718,-5.5342
0,5.6295,22.628,-5.655
0,5.8922,22.596,-5.5586
0,5.8829,22.78,-5.677
0,5.8209,22.644,-5.7052
0,5.7971,22.655,-5.6626
0,5.771,22.667,-5.6158
0,5.7472,22.679,-5.5733
0,5.7235,22.69,-5.5307
0,5.6997,22.701,-5.4882
0,5.676,22.712,-5.4456
0,5.6522,22.723,-5.4031
0,5.6285,22.735,-5.3605
0,5.6047,22.746,-5.318
0,5.8361,22.623,-5.7441
0,5.8176,22.59,-5.7458
0,5.7893,22.551,-5.7397
0,5.7574,22.515,-5.7253
0,5.7986,22.546,-5.7563
0,5.7851,22.502,-5.775
0,5.8496,22.601,-6.1411
0,5.8591,22.597,-6.1581
0,5.8685,22.614,-6.1473
0,5.8414,22.583,-6.154
0,5.8421,22.612,-6.1613
0,5.8678,22.585,-6.14
0,5.8403,22.637,-6.0853
0,5.8131,22.608,-6.0282
0,5.7448,22.635,-6.0147
0,5.7976,22.641,-5.9867
0,5.7769,22.645,-6.0582
0,5.8019,22.592,-6.0948
0,5.8876,22.583,-6.2092
0,5.9158,22.637,-6.1766
0,5.8344,22.541,-6.1969
0,5.8366,22.628,-6.2186
0,5.9135,22.55,-6.1549
0,5.8787,22.682,-6.0757
0,5.8494,22.571,-5.9982
0,5.6921,22.63,-6.0427
0,5.8504,22.646,-5.9587
0,5.7406,22.683,-6.0883
0,5.7635,22.547,-6.1044
0,5.9161,22.57,-6.2602
0,5.9631,22.659,-6.206
0,5.8274,22.5,-6.2398
0,5.8312,22.645,-6.2759
0,5.9593,22.514,-6.1698
0,5.9171,22.727,-6.0661
0,5.8856,22.534,-5.9682
0,5.6393,22.624,-6.0707
0,5.9032,22.652,-5.9307
0,5.7044,22.72,-6.1183
0,5.7251,22.502,-6.1139
0,5.833,22.609,-6.1113
0,5.8092,22.62,-6.0688
0,5.7831,22.632,-6.022
0,5.7594,22.644,-5.9794
0,5.7356,22.655,-5.9369
0,5.7119,22.666,-5.8943
0,5.6881,22.677,-5.8518
0,5.6644,22.688,-5.8092
0,5.6406,22.7,-5.7667
0,5.6169,22.711,-5.7241
0,5.8624,22.608,-6.1476
0,5.8863,22.636,-6.1416
0,5.9125,22.675,-6.1257
0,5.9327,22.714,-6.1018
0,5.9217,22.67,-6.1423
0,5.9604,22.701,-6.1515
0,5.6055,22.612,-5.8259
0,5.615,22.608,-5.8429
0,5.6295,22.613,-5.8259
0,5.5922,22.606,-5.8449
0,5.6101,22.63,-5.8412
0,5.6117,22.59,-5.8296
0,5.6034,22.631,-5.7614
0,5.5521,22.609,-5.7198
0,5.5077,22.666,-5.7008
0,5.5466,22.632,-5.6701
0,5.5498,22.667,-5.7362
0,5.5507,22.621,-5.7882
0,5.6435,22.595,-5.8939
0,5.687,22.611,-5.843
0,5.5751,22.59,-5.9
0,5.6286,22.662,-5.889
0,5.6335,22.539,-5.8541
0,5.6562,22.641,-5.7345
0,5.5544,22.552,-5.7033
0,5.4688,22.7,-5.7314
0,5.5855,22.599,-5.6395
0,5.5475,22.725,-5.7527
0,5.4979,22.611,-5.8151
0,5.672,22.581,-5.945
0,5.7444,22.608,-5.8601
0,5.5579,22.574,-5.9551
0,5.6471,22.693,-5.9367
0,5.6552,22.489,-5.8785
0,5.7089,22.65,-5.7076
0,5.5567,22.494,-5.6869
0,5.4299,22.734,-5.762
0,5.6245,22.565,-5.6089
0,5.5452,22.782,-5.7691
0,5.4452,22.601,-5.842
0,5.5889,22.62,-5.7961
0,5.5652,22.631,-5.7535
0,5.539,22.644,-5.7067
0,5.5153,22.655,-5.6642
0,5.4915,22.666,-5.6216
0,5.4678,22.677,-5.5791
0,5.444,22.689,-5.5365
0,5.4203,22.7,-5.494
0,5.3965,22.711,-5.4514
0,5.3728,22.722,-5.4089
0,5.6213,22.612,-5.8288
0,5.6542,22.618,-5.812
0,5.6918,22.628,-5.7822
0,5.7231,22.64,-5.745
0,5.7011,22.624,-5.7988
0,5.7508,22.627,-5.7947
0,5.8415,22.649,-5.8068
0,5.851,22.644,-5.8239
0,5.8654,22.647,-5.8063
0,5.8281,22.645,-5.8265
0,5.848,22.667,-5.8211
0,5.8456,22.625,-5.8116
0,5.8393,22.664,-5.7415
0,5.7851,22.645,-5.7022
0,5.7456,22.705,-5.6813
0,5.7805,22.666,-5.6516
0,5.7885,22.703,-5.7157
0,5.7866,22.66,-5.77
0,5.8795,22.631,-5.8749
0,5.9228,22.64,-5.8223
0,5.811,22.633,-5.8827
0,5.8705,22.698,-5.8668
0,5.8634,22.575,-5.8382
0,5.892,22.667,-5.7131
0,5.7818,22.587,-5.6888
0,5.7108,22.744,-5.7109
0,5.8154,22.627,-5.6219
0,5.7919,22.762,-5.7292
0,5.7339,22.657,-5.7985
0,5.908,22.617,-5.926
0,5.9802,22.633,-5.8382
0,5.7939,22.621,-5.9389
0,5.8931,22.73,-5.9124
0,5.8811,22.524,-5.8648
0,5.9447,22.671,-5.6846
0,5.7784,22.528,-5.6753
0,5.6759,22.782,-5.7406
0,5.8503,22.589,-5.5923
0,5.7953,22.82,-5.7427
0,5.6812,22.653,-5.827
0,5.8248,22.656,-5.7771
0,5.8011,22.668,-5.7345
0,5.7749,22.68,-5.6877
0,5.7512,22.691,-5.6451
0,5.7274,22.702,-5.6026
0,5.7037,22.713,-5.56
0,5.6799,22.725,-5.5175
0,5.6562,22.736,-5.4749
0,5.6324,22.747,-5.4324
0,5.6087,22.758,-5.3898
0,5.8572,22.647,-5.8094
0,5.8901,22.649,-5.7916
0,5.9277,22.654,-5.7605
0,5.9589,22.661,-5.7221
0,5.9369,22.65,-5.7771
0,5.9866,22.648,-5.7718
0,5.6152,22.637,-5.8175
0,5.6247,22.632,-5.8346
0,5.6022,22.628,-5.8356
0,5.6389,22.641,-5.8185
0,5.6241,22.615,-5.8199
0,5.617,22.654,-5.8342
0,5.5608,22.641,-5.7786
0,5.5556,22.69,-5.7298
0,5.5587,22.661,-5.6614
0,5.515,22.687,-5.6928
0,5.5656,22.635,-5.7096
0,5.6127,22.659,-5.7544
0,5.6532,22.619,-5.8856
0,5.5857,22.606,-5.8888
0,5.6957,22.644,-5.8375
0,5.6513,22.566,-5.8418
0,5.6301,22.684,-5.8846
0,5.509,22.623,-5.8027
0,5.5457,22.746,-5.75
0,5.6024,22.634,-5.63
0,5.4713,22.714,-5.7242
0,5.5756,22.579,-5.6894
0,5.6645,22.677,-5.7302
0,5.6817,22.606,-5.9367
0,5.5692,22.583,-5.942
0,5.7525,22.647,-5.8565
0,5.6785,22.517,-5.8636
0,5.6432,22.714,-5.935
0,5.4571,22.605,-5.8269
0,5.5357,22.802,-5.7702
0,5.6462,22.607,-5.5987
0,5.4276,22.74,-5.7556
0,5.5856,22.524,-5.6692
0,5.7164,22.696,-5.706
0,5.5986,22.645,-5.7877
0,5.5749,22.656,-5.7452
0,5.5487,22.668,-5.6984
0,5.525,22.679,-5.6558
0,5.5012,22.691,-5.6133
0,5.4775,22.702,-5.5707
0,5.4537,22.713,-5.5282
0,5.43,22.724,-5.4856
0,5.4062,22.735,-5.4431
0,5.3825,22.747,-5.4005
0,5.6092,22.631,-5.8311
0,5.5768,22.62,-5.8462
0,5.5307,22.607,-5.8573
0,5.4816,22.598,-5.8593
0,5.5399,22.603,-5.8738
0,5.5094,22.585,-5.909
0,5.8415,22.824,-5.7282
0,5.851,22.82,-5.7452
0,5.8482,22.801,-5.7316
0,5.8453,22.842,-5.7439
0,5.8654,22.826,-5.7284
0,5.8282,22.818,-5.747
0,5.815,22.809,-5.6684
0,5.7605,22.844,-5.6435
0,5.7802,22.886,-5.5846
0,5.7459,22.837,-5.5909
0,5.8131,22.856,-5.6172
0,5.8109,22.866,-5.6858
0,5.8795,22.806,-5.7963
0,5.8713,22.751,-5.7554
0,5.8626,22.873,-5.7923
0,5.9228,22.825,-5.7459
0,5.8111,22.8,-5.8017
0,5.8191,22.752,-5.6511
0,5.7079,22.832,-5.6697
0,5.8145,22.934,-5.5783
0,5.7116,22.788,-5.5972
0,5.8658,22.868,-5.5909
0,5.8068,22.924,-5.7032
0,5.908,22.793,-5.8473
0,5.8944,22.701,-5.7792
0,5.8798,22.904,-5.8406
0,5.9801,22.823,-5.7635
0,5.794,22.782,-5.8564
0,5.8232,22.694,-5.6337
0,5.6552,22.821,-5.696
0,5.8488,22.983,-5.572
0,5.6773,22.739,-5.6035
0,5.9184,22.879,-5.5646
0,5.8027,22.981,-5.7205
0,5.8248,22.832,-5.6984
0,5.8011,22.843,-5.6558
0,5.775,22.856,-5.609
0,5.7512,22.867,-5.5665
0,5.7274,22.878,-5.5239
0,5.7037,22.889,-5.4814
0,5.6799,22.9,-5.4388
0,5.6562,22.912,-5.3963
0,5.6324,22.923,-5.3537
0,5.6087,22.934,-5.3112
0,5.8471,22.81,-5.7331
0,5.8496,22.774,-5.7222
0,5.8483,22.731,-5.7
0,5.8422,22.691,-5.6701
0,5.8576,22.726,-5.7166
0,5.87,22.678,-5.7198
0,5.8016,22.495,-6.2304
0,5.8111,22.49,-6.2474
0,5.7994,22.51,-6.2488
0,5.8144,22.475,-6.231
0,5.7898,22.482,-6.2467
0,5.824,22.503,-6.2332
0,5.7625,22.533,-6.1918
0,5.7712,22.536,-6.123
0,5.7136,22.503,-6.0878
0,5.7328,22.56,-6.0921
0,5.7228,22.506,-6.142
0,5.7837,22.483,-6.1668
0,5.8396,22.477,-6.2984
0,5.8046,22.536,-6.3026
0,5.8496,22.43,-6.2494
0,5.7758,22.451,-6.2963
0,5.8784,22.515,-6.2558
0,5.7412,22.584,-6.2169
0,5.8195,22.565,-6.1039
0,5.6945,22.447,-6.0836
0,5.752,22.617,-6.0963
0,5.6745,22.476,-6.1611
0,5.805,22.433,-6.1417
0,5.8681,22.463,-6.3495
0,5.8097,22.562,-6.3564
0,5.8848,22.385,-6.2678
0,5.7618,22.42,-6.3459
0,5.9327,22.526,-6.2784
0,5.72,22.634,-6.242
0,5.8678,22.595,-6.0848
0,5.6753,22.39,-6.0794
0,5.7711,22.673,-6.1005
0,5.6261,22.446,-6.1802
0,5.8262,22.383,-6.1166
0,5.785,22.503,-6.2006
0,5.7612,22.514,-6.158
0,5.7351,22.526,-6.1112
0,5.7114,22.537,-6.0687
0,5.6876,22.549,-6.0261
0,5.6639,22.56,-5.9836
0,5.6401,22.571,-5.941
0,5.6164,22.582,-5.8985
0,5.5926,22.593,-5.8559
0,5.5688,22.604,-5.8134
0,5.8019,22.503,-6.2441
0,5.7887,22.534,-6.2598
0,5.767,22.577,-6.2715
0,5.7415,22.62,-6.2742
0,5.7763,22.572,-6.2881
0,5.7692,22.607,-6.3239
0,5.9948,22.664,-6.0283
0,6.0043,22.659,-6.0453
0,5.9821,22.653,-6.0458
0,6.0181,22.669,-6.0299
0,6.0052,22.642,-6.03
0,5.995,22.68,-6.0457
0,5.9409,22.666,-5.9884
0,5.933,22.717,-5.9415
0,5.9394,22.69,-5.8721
0,5.8934,22.712,-5.9036
0,5.9473,22.663,-5.9193
0,5.9917,22.689,-5.966
0,6.0328,22.646,-6.0964
0,5.9664,22.628,-6.0977
0,6.0742,22.676,-6.0502
0,6.0354,22.595,-6.0504
0,6.0051,22.709,-6.0975
0,5.89,22.643,-6.0108
0,5.9187,22.771,-5.9637
0,5.9855,22.668,-5.8406
0,5.8473,22.734,-5.9351
0,5.9616,22.609,-5.8972
0,6.0425,22.711,-5.9436
0,6.0613,22.633,-6.1474
0,5.9506,22.602,-6.1496
0,6.1303,22.683,-6.0705
0,6.0657,22.547,-6.0709
0,6.0151,22.738,-6.1492
0,5.8392,22.621,-6.0332
0,5.9044,22.824,-5.9858
0,6.0315,22.646,-5.8091
0,5.8013,22.756,-5.9667
0,5.9759,22.555,-5.875
0,6.0933,22.734,-5.9213
0,5.9782,22.672,-5.9985
0,5.9544,22.683,-5.956
0,5.9283,22.695,-5.9092
0,5.9045,22.706,-5.8666
0,5.8808,22.718,-5.8241
0,5.857,22.729,-5.7815
0,5.8333,22.74,-5.739
0,5.8095,22.751,-5.6964
0,5.7858,22.762,-5.6539
0,5.762,22.774,-5.6113
0,5.9889,22.657,-6.0415
0,5.9572,22.643,-6.0555
0,5.9119,22.627,-6.0651
0,5.8636,22.614,-6.0657
0,5.9211,22.622,-6.0817
0,5.8914,22.601,-6.1154
0,5.4486,22.782,-5.3548
0,5.4241,22.785,-5.3436
0,5.3846,22.788,-5.3381
0,5.3982,22.774,-5.3268
0,5.3466,22.791,-5.3273
0,5.3575,22.804,-5.3246
0,5.386,22.748,-5.2986
0,5.3103,22.796,-5.3113
0,5.3429,22.835,-5.3031
0,5.3737,22.722,-5.2705
0,5.274,22.801,-5.2952
0,5.2377,22.806,-5.2792
0,5.2014,22.811,-5.2632
0,5.1651,22.816,-5.2472
0,5.4523,22.788,-5.3286
0,5.469,22.797,-5.2933
0,5.4553,22.811,-5.3046
0,5.4803,22.805,-5.2564
0,5.4695,22.793,-5.2591
0,5.4448,22.847,-5.2919
0,5.4862,22.815,-5.2179
0,5.4536,22.776,-5.2261
0,5.4342,22.883,-5.2791
0,5.4921,22.824,-5.1795
0,5.4981,22.833,-5.1411
0,5.504,22.843,-5.1026
0,5.5099,22.852,-5.0642
0,5.4492,22.766,-5.3527
0,5.4597,22.729,-5.3654
0,5.4461,22.743,-5.3767
0,5.4723,22.696,-5.3825
0,5.4848,22.71,-5.3745
0,5.4293,22.735,-5.4121
0,5.4869,22.666,-5.4039
0,5.5243,22.708,-5.38
0,5.4126,22.727,-5.4474
0,5.5014,22.635,-5.4254
0,5.516,22.605,-5.4468
0,5.5306,22.574,-5.4683
0,5.5452,22.544,-5.4898
0,5.45,22.797,-5.3604
0,5.4622,22.823,-5.3885
0,5.4759,22.808,-5.3772
0,5.4763,22.843,-5.4191
0,5.46,22.831,-5.4202
0,5.5154,22.806,-5.3827
0,5.4921,22.86,-5.4521
0,5.4432,22.823,-5.4556
0,5.555,22.804,-5.3881
0,5.5079,22.876,-5.4851
0,5.5238,22.892,-5.5181
0,5.5396,22.908,-5.5511
0,5.5554,22.924,-5.5841
0,5.4653,22.774,-5.3846
0,5.489,22.763,-5.4271
0,5.5116,22.743,-5.4657
0,5.5329,22.713,-5.5002
0,5.5121,22.761,-5.4704
0,5.5345,22.77,-5.5142
0,5.466,22.799,-5.5058
0,5.466,22.816,-5.4844
0,5.4755,22.845,-5.4585
0,5.4556,22.843,-5.4692
0,5.4805,22.871,-5.4299
0,5.4797,22.855,-5.426
0,5.4253,22.869,-5.4647
0,5.4809,22.896,-5.3986
0,5.4787,22.847,-5.3868
0,5.3951,22.894,-5.4601
0,5.4814,22.921,-5.3673
0,5.4819,22.946,-5.3359
0,5.4824,22.971,-5.3046
0,5.4829,22.996,-5.2733
0,5.4451,22.792,-5.4899
0,5.4128,22.774,-5.4749
0,5.4326,22.775,-5.4642
0,5.3812,22.759,-5.4558
0,5.3819,22.776,-5.4597
0,5.4401,22.76,-5.4279
0,5.3503,22.749,-5.4327
0,5.3526,22.798,-5.4444
0,5.4476,22.745,-5.3916
0,5.3194,22.738,-5.4096
0,5.2885,22.728,-5.3864
0,5.2577,22.717,-5.3633
0,5.2268,22.707,-5.3401
0,5.4575,22.809,-5.5155
0,5.45,22.824,-5.5518
0,5.4699,22.825,-5.5411
0,5.4468,22.835,-5.5896
0,5.4415,22.817,-5.5829
0,5.5022,22.843,-5.5561
0,5.4479,22.843,-5.6287
0,5.432,22.788,-5.6088
0,5.5345,22.862,-5.5711
0,5.4489,22.851,-5.6679
0,5.45,22.86,-5.707
0,5.451,22.868,-5.7462
0,5.4521,22.876,-5.7853
0,5.4764,22.788,-5.4996
0,5.5066,22.762,-5.5041
0,5.4867,22.761,-5.5148
0,5.5364,22.738,-5.5141
0,5.5379,22.759,-5.5139
0,5.4772,22.732,-5.5407
0,5.5658,22.716,-5.5294
0,5.5702,22.777,-5.5288
0,5.4677,22.703,-5.5666
0,5.5951,22.693,-5.5447
0,5.6245,22.671,-5.56
0,5.6538,22.649,-5.5753
0,5.6832,22.626,-5.5906
0,5.4826,22.791,-5.5356
0,5.5063,22.78,-5.5782
0,5.5234,22.775,-5.6239
0,5.5338,22.777,-5.6728
0,5.5349,22.763,-5.6142
0,5.5683,22.74,-5.6437
0,5.6409,22.778,-5.6209
0,5.6285,22.798,-5.6072
0,5.6134,22.834,-5.5968
0,5.6013,22.815,-5.5986
0,5.5968,22.867,-5.5818
0,5.6087,22.858,-5.573
0,5.562,22.812,-5.5916
0,5.5788,22.896,-5.5621
0,5.6144,22.871,-5.5356
0,5.5227,22.81,-5.5847
0,5.5607,22.926,-5.5424
0,5.5427,22.956,-5.5227
0,5.5247,22.986,-5.503
0,5.5067,23.015,-5.4833
0,5.6323,22.768,-5.5972
0,5.6247,22.743,-5.5667
0,5.6368,22.763,-5.565
0,5.6147,22.723,-5.5341
0,5.6028,22.732,-5.5429
0,5.6533,22.776,-5.5311
0,5.6023,22.708,-5.4994
0,5.5667,22.733,-5.5258
0,5.6698,22.789,-5.4972
0,5.5899,22.692,-5.4646
0,5.5776,22.677,-5.4298
0,5.5652,22.662,-5.3951
0,5.5528,22.646,-5.3603
0,5.6279,22.774,-5.6294
0,5.6114,22.761,-5.6633
0,5.6234,22.78,-5.6616
0,5.6003,22.747,-5.6989
0,5.6107,22.736,-5.6854
0,5.6311,22.804,-5.692
0,5.5945,22.734,-5.7362
0,5.6259,22.701,-5.6958
0,5.6387,22.829,-5.7225
0,5.5888,22.721,-5.7736
0,5.5831,22.708,-5.8109
0,5.5773,22.695,-5.8483
0,5.5716,22.682,-5.8856
0,5.6558,22.782,-5.6159
0,5.6951,22.785,-5.6228
0,5.683,22.765,-5.6246
0,5.7328,22.785,-5.6349
0,5.7186,22.798,-5.6415
0,5.6982,22.73,-5.6349
0,5.7689,22.784,-5.652
0,5.7262,22.823,-5.672
0,5.7134,22.694,-5.6453
0,5.8051,22.783,-5.6691
0,5.8412,22.782,-5.6862
0,5.8773,22.78,-5.7034
0,5.9135,22.779,-5.7205
0,5.6575,22.771,-5.6507
0,5.6813,22.759,-5.6933
0,5.6956,22.746,-5.7382
0,5.7005,22.731,-5.7856
0,5.7126,22.751,-5.73
0,5.7514,22.746,-5.761
0,5.8458,22.647,-6.0044
0,5.8398,22.667,-5.9872
0,5.8374,22.703,-5.9698
0,5.8196,22.691,-5.9766
0,5.832,22.736,-5.9487
0,5.8386,22.723,-5.9413
0,5.7815,22.703,-5.9727
0,5.8235,22.767,-5.9237
0,5.8434,22.725,-5.9017
0,5.7434,22.714,-5.9688
0,5.815,22.797,-5.8987
0,5.8066,22.827,-5.8738
0,5.7981,22.857,-5.8488
0,5.7896,22.887,-5.8239
0,5.8309,22.637,-5.9842
0,5.8105,22.612,-5.9607
0,5.8283,22.624,-5.954
0,5.7894,22.591,-5.9342
0,5.7827,22.605,-5.9416
0,5.8436,22.623,-5.917
0,5.7674,22.575,-5.9047
0,5.7475,22.617,-5.9267
0,5.8589,22.622,-5.8801
0,5.7455,22.56,-5.8752
0,5.7236,22.544,-5.8457
0,5.7016,22.528,-5.8162
0,5.6797,22.512,-5.7867
0,5.8334,22.65,-6.0144
0,5.8181,22.651,-6.0513
0,5.836,22.663,-6.0446
0,5.8081,22.65,-6.0896
0,5.8117,22.633,-6.0785
0,5.8563,22.688,-6.0681
